31.642 + 42.899i
78.826 + -109.785i
47.682 + -104.784i
-158.998 + -178.069i
-21.889 + -16.508i
-286.637 + 109.583i
1.841 + 109.457i
-21.320 + 61.166i
-123.077 + 186.524i
-3.067 + -14.361i
181.073 + 10.689i
71.603 + 67.335i
-91.463 + -74.134i
-31.050 + -53.600i
-53.140 + 113.520i
106.447 + 59.787i
73.339 + 37.122i
27.978 + -19.805i
127.252 + -120.443i
29.782 + 76.762i
-159.180 + -85.584i
288.676 + 3.728i
-99.820 + -29.680i
43.802 + -212.576i
7.551 + 71.392i
50.848 + 81.992i
37.619 + -158.219i
31.138 + -70.294i
59.565 + 160.100i
-74.779 + -3.282i
51.193 + -161.209i
70.661 + 91.089i
-48.592 + 31.912i
77.528 + -26.144i
-18.768 + 84.181i
221.888 + -80.766i
83.008 + -246.867i
54.433 + -72.341i
-69.397 + -79.529i
19.943 + 11.980i
57.755 + -95.108i
1.461 + 10.992i
34.884 + 9.018i
-46.472 + -63.714i
-168.758 + 58.420i
86.154 + -108.309i
-81.422 + -53.726i
178.897 + 60.456i
2.680 + -70.915i
14.343 + -94.238i
126.415 + 49.332i
-51.728 + -57.250i
-203.893 + 35.887i
173.015 + -265.256i
-118.216 + -118.232i
-110.898 + 47.536i
4.768 + 172.969i
39.447 + -73.928i
-20.999 + 79.114i
51.392 + -142.452i
85.499 + -2.267i
-46.883 + -69.523i
14.127 + -76.728i
-72.979 + -83.043i
-33.764 + -13.891i
4.467 + 54.780i
55.800 + -186.710i
-92.280 + 101.047i
80.165 + 34.211i
-168.913 + 238.756i
300.219 + 189.333i
-99.759 + 67.627i
106.305 + 67.584i
-6.122 + 38.076i
57.216 + 86.566i
135.012 + -73.896i
-79.970 + -96.987i
105.986 + -72.908i
67.420 + 40.371i
11.586 + -80.706i
-34.082 + 15.629i
-1.804 + -195.454i
49.359 + 174.844i
-97.333 + -188.692i
-59.734 + -76.080i
-52.083 + -143.768i
-148.225 + 112.187i
-37.074 + -67.198i
84.650 + -6.118i
-105.794 + -35.401i
38.938 + -46.268i
-60.344 + 143.342i
49.957 + -13.412i
-105.699 + -44.315i
76.281 + 238.242i
-59.272 + 211.516i
247.387 + -256.667i
291.403 + 78.945i
-74.584 + -112.605i
30.688 + -57.308i
224.865 + -102.739i
-83.357 + 35.564i
70.535 + 94.844i
32.948 + -93.814i
66.088 + -252.811i
-72.458 + -67.145i
-54.201 + 90.432i
-135.145 + 162.493i
475.987 + -96.620i
-60.104 + 76.129i
-89.275 + -163.913i
-36.079 + -103.330i
-40.949 + 136.371i
-130.387 + -71.295i
-42.490 + -100.310i
33.262 + -12.105i
-277.215 + 12.302i
96.453 + -11.981i
45.132 + -3.157i
-3.969 + -49.122i
-13.102 + 68.395i
30.332 + -35.749i
38.965 + -232.590i
11.900 + -0.158i
-138.391 + -25.128i
-0.562 + 17.061i
22.992 + -0.685i
-107.786 + 24.954i
117.005 + 163.588i
-78.582 + -6.710i
-104.017 + 51.429i
83.817 + -76.938i
15.184 + 137.158i
24.577 + -170.591i
79.493 + -61.185i
-156.896 + -51.223i
-66.549 + -87.282i
-78.404 + 63.018i
129.374 + 310.880i
-210.928 + -66.618i
-57.910 + -131.201i
269.164 + 84.280i
-116.574 + -77.468i
42.033 + -70.032i
78.788 + -46.469i
25.922 + -34.166i
-18.888 + -105.445i
-56.669 + -5.780i
-3.007 + 34.981i
-46.998 + -1.508i
-35.992 + -144.363i
138.515 + 69.970i
-302.830 + 42.600i
197.997 + -145.963i
60.367 + 23.611i
80.125 + -198.428i
-221.357 + -63.868i
-29.421 + -147.577i
13.858 + -44.765i
-88.339 + 129.083i
207.549 + 160.529i
-102.642 + -36.977i
182.310 + -93.200i
-92.682 + 26.992i
84.944 + -99.906i
82.266 + 101.507i
-129.147 + -358.713i
131.373 + -130.856i
-191.435 + 4.829i
-112.784 + 19.040i
103.527 + -80.526i
-212.121 + 135.415i
42.860 + 117.219i
81.067 + 129.374i
-181.635 + -87.729i
206.367 + -91.497i
1.497 + 57.945i
-40.704 + -57.637i
-16.735 + 52.147i
-44.202 + -125.696i
-26.371 + 168.010i
-130.780 + -58.385i
282.093 + 120.852i
-253.688 + 112.874i
187.106 + -83.588i
-9.156 + 205.963i
92.268 + 25.070i
173.620 + 0.814i
94.017 + -164.410i
-21.162 + -148.578i
39.709 + -80.097i
-60.699 + -6.128i
-267.253 + -227.558i
189.192 + -24.748i
-8.728 + -56.327i
-94.536 + -45.012i
-157.393 + -107.186i
-66.906 + -27.375i
-209.397 + 185.852i
52.789 + 125.496i
196.874 + -37.860i
8.441 + 100.369i
-16.040 + 104.889i
218.858 + -222.774i
-169.241 + -4.392i
-74.158 + -286.232i
-69.027 + 14.092i
36.456 + 172.595i
189.106 + -310.159i
23.544 + 125.841i
38.787 + -46.447i
-20.823 + -46.294i
-116.841 + -14.645i
162.513 + 60.383i
179.559 + -209.708i
131.834 + -26.154i
-30.079 + -397.694i
-51.215 + 47.450i
-5.291 + 4.428i
-57.392 + -57.785i
-5.116 + -102.876i
-66.144 + 93.484i
-27.088 + -34.381i
66.260 + -117.792i
-24.677 + 62.050i
-291.235 + -212.878i
-196.289 + 22.127i
-125.755 + 144.870i
63.688 + 336.110i
-157.339 + -66.395i
168.532 + 77.163i
-134.130 + -1.026i
-22.088 + 84.755i
-196.315 + 3.339i
-43.408 + 103.557i
96.676 + 150.526i
38.724 + -1.121i
106.988 + -2.981i
204.582 + -177.362i
-21.146 + 82.307i
20.852 + -107.580i
-123.858 + -110.530i
-59.407 + 111.697i
-65.178 + 76.943i
-36.279 + 21.925i
10.087 + -168.093i
91.440 + 82.898i
-325.664 + 63.254i
-214.940 + -97.981i
227.555 + 135.330i
-92.869 + 99.588i
52.600 + 67.949i
140.575 + -76.369i
101.770 + -50.704i
-131.194 + -71.101i
112.358 + 117.480i
45.652 + -67.797i
118.715 + -185.764i
26.472 + 81.160i
-160.396 + -23.940i
95.967 + 47.653i
19.162 + -250.124i
-58.284 + 6.583i
-324.406 + -95.266i
-107.266 + 174.567i
-39.539 + -40.720i
7.353 + -63.106i
-30.078 + 178.839i
-13.265 + -178.603i
149.231 + 8.544i
-192.456 + 82.595i
16.156 + -289.482i
-163.992 + -17.821i
-152.871 + 39.554i
-51.043 + 167.244i
30.286 + -12.995i
98.074 + -64.701i
43.831 + 5.677i
-95.523 + -250.644i
-138.224 + 1.497i
111.575 + 140.050i
-186.492 + 178.156i
110.822 + -179.423i
-171.702 + 189.383i
102.733 + 250.632i
-42.110 + 178.688i
79.735 + -122.398i
54.731 + 157.583i
253.375 + 34.537i
-51.761 + 164.230i
183.582 + -120.912i
-53.157 + 0.998i
-3.255 + -13.162i
-86.996 + 98.887i
-130.054 + 130.577i
63.436 + -1.264i
-41.037 + 208.139i
240.886 + -125.789i
-3.087 + -163.812i
-109.358 + -35.683i
174.798 + 100.080i
-134.640 + 53.722i
198.281 + 87.689i
-161.065 + 4.650i
173.199 + -89.383i
-28.734 + 137.227i
122.649 + -139.595i
-210.941 + 32.965i
-101.864 + 22.311i
56.542 + 169.925i
-197.022 + -39.183i
214.130 + 58.393i
25.163 + 167.158i
-20.772 + -128.333i
43.227 + 65.878i
90.861 + 107.398i
261.878 + -244.277i
-23.972 + 145.054i
156.397 + -143.488i
-0.109 + 80.134i
26.577 + 9.893i
-8.839 + -90.247i
-125.168 + 12.555i
110.644 + -29.040i
38.395 + 59.732i
-66.669 + -146.381i
120.552 + -137.598i
-133.231 + 101.065i
-163.596 + -7.968i
76.432 + 26.794i
151.822 + 55.843i
-79.170 + 16.058i
-26.805 + -35.613i
18.118 + -71.668i
-6.644 + 169.831i
-127.285 + -89.093i
-66.717 + 5.570i
138.125 + -51.818i
-205.135 + -105.803i
102.783 + 27.248i
-0.877 + -49.553i
134.986 + -276.897i
-382.862 + -116.707i
-155.372 + 33.272i
30.327 + 243.476i
106.929 + -97.538i
-84.987 + -14.405i
-67.667 + -126.885i
-128.049 + -137.782i
20.320 + 31.049i
-162.650 + 171.194i
-159.721 + -128.284i
-159.816 + 103.665i
100.921 + 178.337i
57.452 + 171.499i
48.390 + -103.115i
113.791 + -64.599i
-57.101 + 31.497i
-179.760 + 198.022i
84.082 + -172.329i
270.863 + 243.155i
-320.911 + -79.587i
-24.334 + -39.240i
231.118 + 89.272i
-80.416 + 7.316i
90.116 + -135.218i
244.493 + -205.446i
-31.836 + -36.609i
-226.526 + -219.618i
98.226 + 11.643i
5.793 + -203.839i
-69.960 + -52.592i
-31.369 + 46.910i
-210.125 + 88.491i
124.504 + -112.542i
0.981 + 150.207i
-39.970 + 7.651i
-39.575 + -76.760i
-183.234 + 107.595i
-4.226 + -139.477i
-68.406 + 31.423i
-135.050 + 18.700i
-235.075 + 125.712i
36.948 + 16.320i
93.269 + 236.244i
-51.548 + -175.250i
-298.103 + 216.964i
-9.058 + -190.198i
47.215 + 76.900i
-49.228 + 124.037i
152.289 + -75.384i
-143.324 + 9.034i
-95.516 + -70.410i
35.139 + 237.964i
18.303 + 52.119i
5.797 + 153.678i
303.693 + 149.029i
0.711 + -0.629i
66.397 + 20.331i
-53.055 + -34.565i
112.354 + 115.685i
-84.505 + 36.329i
170.040 + 125.672i
-17.672 + -64.950i
19.695 + 2.024i
65.475 + -52.856i
-54.172 + -86.375i
-27.817 + -137.036i
38.416 + 56.084i
-130.641 + 111.100i
2.201 + -281.069i
155.498 + 95.285i
-74.768 + 0.236i
-222.462 + 113.995i
159.897 + 200.355i
205.983 + 88.684i
0.708 + -139.623i
113.696 + -53.476i
14.253 + -60.526i
-8.902 + -0.574i
159.518 + 151.276i
-25.045 + -168.133i
-149.860 + -28.734i
123.256 + -116.483i
187.825 + -105.924i
-245.276 + -63.743i
-69.519 + -311.703i
-20.100 + 340.222i
27.890 + 41.070i
97.609 + 59.273i
172.888 + -319.712i
75.542 + 226.755i
-90.261 + 28.593i
-57.260 + -162.852i
353.621 + 211.005i
-144.012 + 144.895i
18.858 + -236.011i
201.486 + -105.312i
-127.237 + -154.616i
46.970 + -29.774i
-134.740 + -121.464i
-115.199 + -166.276i
-74.605 + 249.744i
-107.232 + -20.350i
-109.776 + -16.885i
98.788 + -59.654i
-205.650 + 136.556i
62.527 + -273.423i
-88.024 + -21.073i
-145.715 + 68.860i
170.079 + -65.670i
-101.647 + 37.104i
48.590 + -113.785i
-124.165 + 211.885i
0.347 + -65.469i
78.890 + -13.469i
-95.759 + -85.923i
-61.569 + 223.262i
21.726 + -87.753i
173.382 + 6.507i
-236.996 + 115.432i
-2.440 + -60.072i
160.029 + 205.893i
-34.029 + -85.995i
95.361 + 78.245i
-226.553 + -23.211i
170.534 + 126.094i
80.770 + 60.062i
-148.061 + -132.636i
49.918 + -209.554i
-130.866 + 158.467i
-6.524 + -42.427i
-107.298 + -98.155i
65.893 + -19.385i
94.249 + 37.254i
-2.072 + -6.086i
63.319 + -204.318i
-27.761 + -84.735i
-242.494 + -215.220i
124.123 + 117.999i
-45.987 + -173.404i
-90.951 + -51.766i
-125.411 + -58.583i
-22.728 + 179.008i
52.877 + -22.997i
-60.391 + 92.541i
-70.398 + -129.360i
158.944 + 204.251i
-1.293 + 230.183i
-32.730 + -286.409i
131.531 + 106.398i
-119.110 + -14.029i
-71.646 + -159.284i
-88.689 + 16.233i
-17.610 + 143.050i
-97.809 + -37.321i
-286.737 + -71.654i
129.106 + 195.931i
15.466 + -13.502i
84.664 + 92.265i
170.424 + 92.364i
-52.434 + -20.263i
57.456 + -346.854i
106.059 + 338.203i
-78.692 + -51.730i
104.982 + -52.024i
22.936 + 166.729i
159.033 + -4.294i
55.955 + -321.168i
111.637 + 4.683i
-99.305 + -51.047i
0.337 + -193.992i
-218.822 + 4.827i
31.610 + 92.632i
102.427 + -39.977i
-5.671 + -21.569i
151.950 + 17.739i
-125.569 + 62.743i
56.952 + -217.747i
82.429 + 218.085i
127.319 + -143.794i
91.683 + 58.951i
-94.152 + -122.725i
156.594 + -57.630i
146.706 + -69.632i
-19.284 + -31.407i
292.940 + -204.974i
-347.971 + -243.431i
-115.612 + 116.270i
-360.323 + -17.251i
-156.990 + -90.745i
-142.496 + 236.688i
-277.999 + 172.898i
152.866 + 149.421i
30.386 + -200.789i
100.283 + 288.734i
2.395 + -50.281i
61.367 + 64.763i
108.211 + 146.946i
17.920 + 48.714i
98.987 + 115.780i
37.006 + -233.488i
-151.316 + 2.171i
-64.005 + -3.232i
-30.726 + -109.779i
-30.138 + 274.152i
121.897 + 248.508i
225.675 + -197.741i
-23.364 + -188.697i
-115.849 + -12.616i
-137.893 + -48.319i
272.716 + 32.241i
-325.588 + -128.600i
165.682 + -191.930i
-33.859 + 180.087i
-64.193 + -157.533i
56.984 + -48.740i
-77.235 + -133.343i
-233.299 + 19.835i
-41.465 + -124.300i
-111.626 + 6.155i
-229.079 + 50.691i
-64.054 + 285.793i
87.543 + 32.788i
58.857 + 31.032i
-18.934 + -189.221i
-150.896 + 14.765i
-96.737 + 10.885i
112.937 + 6.875i
-130.404 + 83.392i
-29.136 + -9.603i
-49.398 + -87.469i
-245.726 + 268.087i
-76.577 + -1.378i
105.612 + -22.447i
64.231 + 72.133i
-166.901 + -97.577i
-6.874 + 11.014i
-142.255 + -33.787i
-29.418 + 143.993i
24.877 + 388.704i
110.485 + -66.272i
-80.474 + -75.003i
216.900 + -163.697i
-108.886 + 59.541i
-95.979 + -152.073i
50.684 + -114.299i
-149.248 + 19.061i
-43.486 + 9.012i
-43.627 + 87.240i
-210.819 + -121.179i
13.674 + -88.217i
-178.454 + 227.213i
-259.799 + 101.009i
66.440 + 189.569i
14.573 + 123.596i
-31.310 + 58.389i
-48.506 + 130.373i
-55.713 + 140.909i
139.610 + 151.386i
154.701 + -68.122i
88.926 + 255.146i
83.695 + -157.778i
245.470 + 44.897i
-42.091 + 5.701i
-32.880 + -84.386i
-262.840 + 63.879i
334.988 + 126.594i
-45.792 + 21.425i
226.570 + -114.180i
102.659 + -98.043i
36.898 + 5.831i
130.876 + 71.157i
-32.016 + -190.071i
22.604 + 86.924i
-125.476 + -72.363i
85.299 + 112.202i
-111.473 + -29.759i
71.927 + -19.418i
-25.365 + 262.319i
201.180 + -44.226i
188.096 + -140.932i
-167.899 + -79.609i
-144.906 + 83.305i
257.610 + 74.091i
45.800 + 41.971i
-26.191 + 103.904i
-7.986 + -9.878i
260.201 + 139.253i
48.889 + -188.447i
186.083 + -39.834i
-310.698 + 103.217i
302.264 + -84.239i
180.943 + 27.525i
-72.232 + -225.017i
-91.925 + -159.715i
-241.809 + -16.348i
26.310 + -56.689i
-58.297 + 150.701i
-113.477 + 37.964i
263.956 + 7.841i
-70.190 + 31.054i
283.861 + 56.162i
-203.295 + -122.279i
-147.133 + -66.141i
33.765 + 0.474i
34.087 + -236.371i
-151.175 + 232.038i
208.758 + -32.719i
-169.344 + -63.752i
-146.822 + 98.042i
-198.285 + 215.787i
239.355 + 167.078i
81.778 + 71.119i
-155.241 + -183.667i
95.516 + 88.085i
83.781 + -171.637i
-5.622 + 238.417i
-72.976 + 59.054i
197.286 + -140.906i
-91.072 + 68.702i
-10.877 + -99.296i
-219.672 + 78.461i
123.696 + -186.355i
-168.847 + -27.666i
-21.487 + 124.915i
-44.103 + -67.130i
179.351 + -32.043i
-148.919 + -18.324i
122.264 + 76.339i
173.555 + -290.806i
-155.963 + -72.483i
-212.284 + 342.100i
5.142 + 175.256i
161.305 + -174.028i
353.540 + -47.351i
-216.634 + -25.252i
-143.437 + -90.156i
343.049 + 39.137i
31.326 + 43.408i
-169.370 + -224.396i
65.110 + -17.750i
-78.070 + -241.368i
44.037 + 195.595i
138.877 + 100.149i
-51.998 + -94.647i
106.449 + -182.164i
-176.110 + 153.762i
-182.415 + 258.246i
427.227 + -1.629i
-2.700 + -444.959i
119.920 + -71.844i
11.753 + -163.735i
-84.267 + 19.801i
75.750 + -13.085i
-210.829 + -142.001i
197.358 + 214.466i
-333.395 + 102.378i
138.563 + 137.701i
-36.964 + -144.432i
-2.148 + -62.360i
-224.376 + 164.236i
-48.564 + 7.265i
37.914 + 31.396i
74.122 + 64.362i
-18.867 + 114.841i
64.456 + -189.792i
-102.148 + -153.688i
-239.333 + 293.811i
-74.494 + 12.762i
54.535 + 18.173i
-54.077 + -35.836i
53.229 + -222.624i
-145.963 + 288.013i
-108.266 + -19.140i
26.767 + -51.557i
-229.610 + 35.589i
5.830 + 196.613i
-15.212 + -29.679i
-121.187 + 161.915i
137.829 + 180.877i
5.180 + 251.522i
-121.755 + 323.141i
296.779 + -264.738i
-25.507 + 106.950i
-167.959 + -90.951i
13.716 + 241.793i
2.164 + -19.635i
29.602 + -169.218i
-47.524 + 236.070i
-140.586 + 61.737i
208.360 + 81.941i
113.085 + 343.910i
4.775 + -122.602i
313.491 + 5.993i
1.555 + 1.137i
136.123 + -92.136i
-79.161 + -91.208i
-31.061 + -149.532i
-193.339 + 5.586i
-9.227 + 371.192i
-284.834 + -13.607i
18.822 + 120.769i
40.028 + 356.571i
307.162 + -140.390i
30.021 + 265.442i
-101.390 + -102.751i
319.860 + 269.899i
360.391 + -140.545i
128.808 + 22.920i
-220.977 + 146.336i
240.030 + -292.106i
220.105 + -3.802i
-48.614 + -47.076i
-64.290 + -356.411i
-67.946 + -2.683i
34.404 + 90.076i
-169.534 + 96.670i
-31.473 + 25.922i
47.852 + 60.167i
-276.149 + 126.510i
229.583 + 91.352i
222.486 + -69.240i
28.618 + 72.583i
36.006 + -90.108i
-13.576 + 63.129i
148.680 + 227.285i
49.419 + -30.433i
124.663 + -25.622i
-149.026 + 45.922i
30.023 + 246.848i
297.026 + -75.180i
-75.356 + 64.738i
-90.214 + -207.889i
0.924 + -79.212i
220.083 + 306.853i
257.631 + -1.651i
-10.196 + -127.191i
108.376 + -131.863i
309.796 + 52.018i
-15.078 + -17.032i
53.073 + -433.190i
124.903 + -231.304i
-261.634 + -28.441i
-92.740 + -131.835i
-67.705 + 151.940i
19.979 + 31.200i
-31.558 + -54.638i
98.439 + 20.918i
-45.132 + 156.828i
43.654 + -262.887i
68.894 + 66.778i
-33.012 + 11.059i
31.076 + 78.021i
65.325 + -10.066i
137.319 + -104.975i
78.641 + -113.715i
-275.073 + -88.081i
-2.482 + 179.801i
-65.876 + 75.474i
-18.866 + 160.971i
10.386 + -154.537i
-65.569 + -2.387i
-62.509 + 156.442i
72.708 + 262.774i
71.513 + -165.105i
131.662 + -36.242i
-151.298 + -30.161i
-146.080 + 336.024i
63.702 + -88.135i
165.822 + -102.167i
165.829 + -20.386i
-126.139 + -168.415i
-205.374 + -127.361i
174.757 + 221.320i
-118.238 + 84.493i
90.418 + 51.203i
23.307 + -131.269i
-122.141 + -167.986i
-140.695 + 110.280i
91.173 + 213.292i
13.677 + 3.333i
-101.528 + 111.095i
69.300 + -196.787i
-22.877 + -12.810i
-109.353 + 144.403i
219.117 + -0.190i
-42.421 + -24.692i
-122.259 + 131.728i
120.823 + -246.945i
-239.205 + -82.746i
-159.069 + 12.951i
-71.283 + -55.140i
-90.819 + 177.349i
-65.752 + 34.848i
110.889 + 500.547i
226.436 + 83.524i
376.446 + -309.065i
98.119 + 68.499i
-389.868 + 18.126i
342.163 + -65.118i
34.372 + 106.488i
-164.866 + -3.866i
77.165 + 16.541i
-137.399 + -11.682i
204.978 + 22.846i
216.470 + -85.279i
-101.897 + 74.879i
68.008 + -137.587i
118.547 + 81.060i
43.081 + 42.508i
-57.717 + -177.512i
-152.293 + 16.121i
99.953 + 124.510i
-151.869 + -122.091i
123.284 + 21.550i
47.247 + 185.799i
230.915 + 61.380i
-12.971 + -333.633i
186.566 + -170.171i
115.445 + 90.299i
-227.107 + -49.479i
197.298 + -156.121i
-182.081 + 7.130i
-78.935 + 404.013i
-32.915 + -158.300i
-212.925 + 57.565i
75.234 + 117.194i
264.095 + 49.480i
63.386 + -42.377i
-282.550 + 30.580i
73.790 + -155.521i
179.713 + 264.749i
-136.029 + 67.972i
246.809 + 156.288i
58.903 + -156.162i
111.093 + 109.609i
37.325 + -71.237i
127.638 + -342.401i
-57.125 + 47.026i
57.773 + 223.382i
13.887 + -261.660i
-5.724 + -8.916i
-159.671 + -74.105i
-98.117 + -100.940i
169.857 + 234.644i
219.826 + -116.706i
17.354 + -152.208i
245.585 + -103.686i
-308.730 + -81.378i
130.839 + -7.091i
-275.340 + 144.378i
-65.983 + 61.012i
200.461 + 78.745i
-14.586 + 16.012i
22.273 + -120.567i
-83.092 + -6.395i
32.369 + -126.053i
-33.894 + 122.796i
-121.987 + -50.654i
-35.118 + -96.864i
1.201 + 172.576i
230.825 + 155.167i
112.355 + -43.884i
-187.671 + -288.264i
146.903 + -38.014i
190.026 + 115.532i
-49.877 + -17.109i
181.623 + -246.212i
3.327 + -241.607i
-257.412 + -55.378i
-61.250 + 50.715i
-47.628 + -454.538i
135.262 + 163.823i
-184.433 + -71.248i
-109.882 + -169.705i
-86.177 + 160.955i
-131.548 + 53.268i
-234.187 + 253.904i
180.852 + -58.434i
188.101 + 35.684i
-4.036 + 69.616i
270.152 + -201.861i
-43.176 + -39.957i
489.094 + -407.540i
-378.261 + 245.163i
-162.102 + -200.690i
101.768 + -104.638i
-338.145 + -8.252i
-146.867 + 297.076i
272.171 + 76.180i
27.807 + -157.059i
-324.613 + 46.906i
-86.232 + 222.704i
142.499 + 28.533i
269.101 + 83.555i
0.417 + -294.818i
-9.622 + 13.370i
-240.090 + -39.315i
142.329 + 15.159i
28.024 + 52.801i
-89.962 + 91.691i
90.415 + -47.641i
229.924 + 153.581i
190.208 + -167.589i
-91.122 + -20.302i
382.935 + 175.119i
-177.847 + -229.934i
-251.154 + 156.721i
-18.399 + -189.850i
-61.263 + 136.584i
-121.097 + 99.641i
2.629 + -85.656i
380.034 + 129.129i
171.167 + -251.190i
-100.589 + -280.336i
-84.382 + -128.711i
-87.783 + -63.285i
-242.009 + 63.997i
-119.039 + -182.225i
-185.368 + 112.340i
-33.121 + 26.425i
73.219 + -252.154i
-289.355 + 237.775i
-9.672 + 194.310i
127.925 + -50.256i
-208.626 + 127.222i
-120.961 + -184.000i
-310.011 + 224.234i
144.306 + -83.893i
-362.124 + -86.159i
-129.440 + 86.483i
-16.035 + 287.132i
57.355 + 114.625i
-46.023 + 83.844i
47.227 + -42.449i
-276.190 + 42.512i
219.930 + 78.458i
-144.536 + 225.789i
-42.635 + -226.412i
-124.192 + 227.623i
197.262 + 166.061i
-23.391 + -166.114i
-83.303 + -15.670i
63.902 + 427.548i
135.867 + -4.436i
-264.947 + 60.053i
123.145 + 30.572i
304.135 + 253.352i
284.256 + 25.694i
-134.241 + -228.085i
258.578 + -194.706i
-146.430 + 66.563i
257.908 + -177.120i
84.333 + -95.169i
-155.484 + -72.254i
200.424 + -92.481i
306.118 + -68.858i
-299.904 + -443.820i
-115.550 + -132.424i
-96.733 + 163.003i
37.882 + -13.541i
13.065 + 71.888i
4.815 + -35.838i
-24.791 + -339.088i
266.211 + 106.810i
-367.069 + -181.532i
190.753 + -174.856i
-25.137 + -14.625i
70.856 + -17.269i
34.119 + -358.328i
-72.098 + -182.558i
-251.246 + 155.352i
-222.367 + 47.304i
89.175 + -44.551i
80.976 + 132.338i
-155.769 + 158.415i
46.555 + -151.786i
-51.593 + 75.504i
33.608 + -142.391i
-182.316 + 211.916i
-173.604 + -75.472i
142.601 + 205.031i
-2.321 + 151.445i
126.027 + 165.663i
154.335 + -62.869i
218.960 + -64.158i
125.875 + -97.781i
8.879 + -224.639i
-3.299 + -219.705i
198.855 + -95.912i
-468.099 + -29.034i
18.441 + 208.127i
-59.044 + -53.876i
-11.513 + 239.972i
-276.904 + -74.943i
105.935 + 254.545i
39.605 + 100.788i
4.630 + 22.274i
75.171 + -123.893i
136.616 + 36.690i
-152.987 + 50.019i
74.998 + -121.951i
155.199 + 31.986i
-69.103 + 163.538i
13.868 + -215.252i
160.707 + 10.446i
33.740 + -242.056i
-137.266 + -150.320i
-326.876 + -17.303i
78.157 + 8.287i
202.929 + 254.306i
227.898 + -392.971i
-125.123 + -239.371i
-408.691 + 94.058i
5.299 + -139.867i
-56.498 + 65.474i
-212.919 + 78.649i
372.032 + -54.630i
-181.370 + 35.836i
112.833 + -213.781i
-205.854 + 162.313i
-275.607 + -154.079i
160.013 + 146.831i
-12.263 + -12.365i
-31.428 + 125.012i
-7.742 + -245.707i
160.049 + 103.260i
33.473 + 6.168i
-176.407 + -4.966i
263.382 + 174.192i
-46.289 + -214.370i
-199.045 + 57.895i
-184.463 + -87.808i
-228.963 + 3.313i
115.336 + 115.680i
154.988 + 108.761i
-180.121 + -286.021i
-398.304 + -86.029i
-77.594 + 16.778i
-303.797 + 53.119i
-118.438 + 302.591i
-279.719 + 64.283i
460.793 + 167.078i
-173.521 + 164.804i
134.258 + -80.648i
331.448 + 225.790i
72.601 + -289.040i
8.054 + 13.090i
-195.593 + -297.236i
209.318 + -108.001i
-546.314 + 59.908i
-25.964 + 189.295i
-211.224 + 138.393i
77.327 + 353.553i
-122.209 + 39.229i
233.641 + 100.523i
-305.819 + -29.303i
-41.033 + 316.712i
-116.115 + 137.258i
19.833 + 388.466i
-58.895 + -205.754i
-21.101 + 146.624i
-54.460 + 211.362i
-234.772 + 8.813i
109.271 + 12.781i
258.460 + 57.111i
-87.215 + 397.040i
128.115 + -565.703i
21.322 + 411.526i
117.912 + 405.618i
302.410 + 12.493i
-262.218 + -129.798i
357.880 + 8.657i
132.438 + -65.873i
197.943 + -47.101i
5.993 + -232.978i
-44.606 + -77.684i
39.300 + -74.238i
103.683 + 137.013i
44.212 + -256.082i
-149.297 + 31.675i
192.142 + 236.235i
41.228 + 37.310i
-202.213 + -157.345i
150.723 + 7.344i
73.151 + 144.039i
29.709 + 11.878i
299.774 + -64.267i
-83.274 + -217.571i
-73.943 + -113.538i
-142.806 + 191.106i
-21.229 + -300.364i
47.592 + 173.949i
-10.255 + 379.359i
1.086 + -237.569i
-157.116 + -227.209i
-100.680 + 312.139i
136.834 + 84.760i
61.198 + 217.040i
226.566 + 155.419i
46.466 + -12.596i
265.195 + 134.411i
91.171 + -197.318i
-91.942 + 44.044i
-234.346 + -249.444i
-13.865 + 172.483i
-116.391 + 262.772i
236.597 + 75.757i
1.996 + -14.747i
-91.646 + 239.914i
104.221 + -117.064i
245.879 + 83.417i
-242.533 + -17.974i
-39.499 + 82.039i
66.750 + 45.194i
123.106 + 229.707i
-43.715 + 6.183i
118.156 + -121.772i
126.804 + 114.927i
-12.519 + -323.867i
187.217 + 218.985i
-77.860 + -235.428i
78.530 + 10.627i
244.523 + 108.980i
-35.374 + 168.664i
219.740 + -48.371i
241.392 + -155.235i
57.631 + -265.546i
-245.793 + 82.360i
413.970 + 11.605i
-177.404 + 20.186i
-208.050 + 227.925i
106.720 + -22.840i
312.614 + 85.986i
-42.779 + -10.764i
-117.188 + -42.661i
213.097 + -166.772i
-148.272 + -52.114i
-17.502 + -5.043i
198.409 + -80.015i
-183.572 + -115.089i
-158.866 + 141.366i
-34.715 + 303.439i
594.838 + -169.723i
32.869 + 119.291i
-45.685 + -200.287i
42.832 + -88.892i
9.423 + 67.432i
-109.184 + -2.016i
-382.798 + 71.815i
335.273 + 102.184i
234.916 + 324.327i
41.020 + -309.381i
62.728 + -150.167i
100.176 + -80.308i
-210.432 + -198.216i
-3.994 + -47.405i
169.564 + -70.455i
-88.361 + 59.138i
-133.133 + 39.142i
59.571 + -148.684i
158.949 + 322.509i
-202.924 + -101.201i
348.149 + -76.666i
-143.340 + 140.035i
250.283 + -148.667i
4.201 + -40.166i
-176.350 + -20.515i
-33.234 + -29.697i
89.545 + -77.659i
86.167 + -71.795i
-298.534 + -200.863i
-123.960 + 168.566i
30.063 + -300.594i
291.435 + 362.677i
35.010 + 275.769i
